session,bar_ix,headline,company,granular_sector,sector,sentiment,sentiment_score,confidence
714,92,Zelvon Biosciences sees 20% margin improvement in latest quarter,Zelvon,Biosciences,Healthcare,buy,0.9362,0.9556
714,95,Myrnep Technologies delays product launch in data analytics segment,Myrnep,Technologies,Technology,sell,-0.8019,0.8216
714,99,Myrnep Technologies schedules annual shareholder meeting for next month,Myrnep,Technologies,Technology,sell,-0.0519,0.9135
715,72,Wyrnik Sciences files routine patent applications in cloud infrastructure,Wyrnik,Sciences,Healthcare,sell,-0.0113,0.9471
715,78,Nerval Biopharma announces significant capital expenditure plan for Scandinavia,Nerval,Biopharma,Healthcare,buy,0.8277,0.8503
715,79,Dralol Computing files routine patent applications in digital payments,Dralol,Computing,Technology,buy,0.0029,0.9458
715,87,Dralol Computing secures $50M contract with a major logistics provider,Dralol,Computing,Technology,buy,0.9372,0.9512
715,99,Dralol Computing recalls products in precision manufacturing line due to quality concerns,Dralol,Computing,Technology,sell,-0.9627,0.9701
716,60,Xovep Stores secures $75M contract with a national infrastructure agency,Xovep,Stores,Consumer Goods,buy,0.9356,0.9495
716,64,Plevik Energy secures $800M contract with a global retailer,Plevik,Energy,Energy,buy,0.9356,0.9474
716,65,Varvov Retail Group reports 20% increase in customer acquisition,Varvov,Retail Group,Consumer Goods,buy,0.937,0.9539
716,79,Talvyn Goods recalls products in wireless connectivity line due to quality concerns,Talvyn,Goods,Consumer Goods,sell,-0.9611,0.9685
716,81,Xovep Stores CTO steps down unexpectedly citing personal reasons,Xovep,Stores,Consumer Goods,sell,-0.8971,0.9056
716,88,Talvyn Goods begins scheduled maintenance of digital payments systems,Talvyn,Goods,Consumer Goods,buy,0.0904,0.8861
716,94,Xovep Stores completes strategic acquisition to strengthen data analytics,Xovep,Stores,Consumer Goods,buy,0.9212,0.9333
717,58,Talvep Computing loses key contract in Latin America to competitor,Talvep,Computing,Technology,sell,-0.9373,0.957
717,61,Talvep Computing files for regulatory approval of new supply chain optimization offering,Talvep,Computing,Technology,buy,0.4552,0.4994
717,81,Wrelal Financial files for regulatory approval of new wireless connectivity offering,Wrelal,Financial,Finance,buy,0.223,0.7368
718,53,Relvos Biosciences publishes annual sustainability report,Relvos,Biosciences,Healthcare,buy,0.0221,0.9324
718,56,Nerval Biopharma explores strategic alternatives for renewable storage unit,Nerval,Biopharma,Healthcare,buy,0.3542,0.6293
718,65,Grevel Diagnostics names new head of automated logistics division,Grevel,Diagnostics,Healthcare,sell,-0.0017,0.8926
718,67,Nerval Biopharma announces $0.8B share buyback program,Nerval,Biopharma,Healthcare,buy,0.0576,0.8961
718,74,Grevel Diagnostics misses quarterly revenue estimates by 15%,Grevel,Diagnostics,Healthcare,sell,-0.9283,0.9502
718,83,Relvos Biosciences faces regulatory review of process automation practices,Relvos,Biosciences,Healthcare,sell,-0.0532,0.8559
718,84,Nerven Grid enters joint venture with a leading cloud platform,Nerven,Grid,Energy,buy,0.8798,0.8881
718,85,Grevel Diagnostics faces class action over enterprise software service disruption,Grevel,Diagnostics,Healthcare,sell,-0.9322,0.9446
719,55,Ixenis Outlets withdraws from Central Europe market citing unfavorable conditions,Ixenis,Outlets,Consumer Goods,sell,-0.9583,0.9664
719,63,Arnik Commerce secures $180M contract with a top-tier research institute,Arnik,Commerce,Consumer Goods,buy,0.9285,0.9395
719,67,Arnik Commerce revises long-term strategy with focus on wireless connectivity,Arnik,Commerce,Consumer Goods,buy,0.1582,0.8218
719,87,Ixenis Outlets withdraws from Asia Pacific market citing unfavorable conditions,Ixenis,Outlets,Consumer Goods,sell,-0.9561,0.9644
719,91,Ixenis Outlets reports rising costs pressuring margins in precision manufacturing,Ixenis,Outlets,Consumer Goods,sell,-0.8472,0.9162
720,67,Ulvon Renewables expands operations into Asia Pacific markets,Ulvon,Renewables,Energy,buy,0.8688,0.877
720,79,Ulvon Renewables faces regulatory review of cloud infrastructure practices,Ulvon,Renewables,Energy,sell,-0.5442,0.5698
720,85,Wyrnor Solutions wins industry award for excellence in automated logistics,Wyrnor,Solutions,Industrials,buy,0.9316,0.9444
720,86,Ulvon Renewables recalls products in process automation line due to quality concerns,Ulvon,Renewables,Energy,sell,-0.9578,0.9654
720,86,Ulvon Renewables revises long-term strategy with focus on automated logistics,Ulvon,Renewables,Energy,buy,0.1953,0.7857
720,88,"Wyrnor Solutions reports record quarterly revenue, up 3% year-over-year",Wyrnor,Solutions,Industrials,buy,0.9381,0.9579
720,89,Ulvon Renewables secures $500M contract with a national infrastructure agency,Ulvon,Renewables,Energy,buy,0.9338,0.9457
720,90,Orevov Solutions Chief Operating Officer addresses investor concerns in open letter,Orevov,Solutions,Industrials,sell,-0.0863,0.8326
720,98,Wrelal Financial reports 10% increase in customer acquisition,Wrelal,Financial,Finance,buy,0.9349,0.9523
721,55,Varvov Retail Group to present at Capital Markets Day,Varvov,Retail Group,Consumer Goods,buy,0.0014,0.9483
721,59,"Pleven Trading Co reports strong demand in Scandinavia, raises outlook",Pleven,Trading Co,Finance,buy,0.9303,0.9515
721,61,Wyrnor Solutions faces regulatory review of digital payments practices,Wyrnor,Solutions,Industrials,sell,-0.3533,0.5893
721,63,Wyrnor Solutions revises long-term strategy with focus on enterprise software,Wyrnor,Solutions,Industrials,buy,0.2019,0.7787
721,76,Holtar Stores lowers full-year guidance amid softening demand,Holtar,Stores,Consumer Goods,sell,-0.9603,0.9706
721,79,Pleven Trading Co names new head of cloud infrastructure division,Pleven,Trading Co,Finance,buy,0.0389,0.9115
721,92,Pleven Trading Co announces $2.5B share buyback program,Pleven,Trading Co,Finance,buy,0.1152,0.7678
722,56,Plevep Power warns of supply chain disruptions affecting Scandinavia operations,Plevep,Power,Energy,sell,-0.9383,0.9531
722,78,Plevep Power misses quarterly revenue estimates by 7%,Plevep,Power,Energy,sell,-0.5285,0.7208
722,79,"Calvis Sciences reports record quarterly revenue, up 20% year-over-year",Calvis,Sciences,Healthcare,buy,0.9385,0.9575
722,86,Strynal Industries revises long-term strategy with focus on data analytics,Strynal,Industries,Industrials,buy,0.1555,0.8226
722,88,Strynal Industries reports rising costs pressuring margins in supply chain optimization,Strynal,Industries,Industrials,sell,-0.611,0.7971
722,93,Plevep Power completes planned facility upgrade in Latin America,Plevep,Power,Energy,buy,0.8737,0.8845
722,96,Strynal Industries delays product launch in digital payments segment,Strynal,Industries,Industrials,sell,-0.9208,0.9307
722,97,Calvis Sciences secures $180M contract with a multinational manufacturer,Calvis,Sciences,Healthcare,buy,0.9256,0.9358
722,98,Plevep Power secures $800M contract with a global retailer,Plevep,Power,Energy,buy,0.9352,0.9479
723,55,Grevel Diagnostics revises long-term strategy with focus on data analytics,Grevel,Diagnostics,Healthcare,buy,0.1281,0.8456
723,64,Ulvon Renewables sees 25% drop in new customer orders this quarter,Ulvon,Renewables,Energy,sell,-0.9663,0.9749
723,67,Grevel Diagnostics sees 20% margin improvement in latest quarter,Grevel,Diagnostics,Healthcare,buy,0.937,0.9565
723,69,Calvos Genomics files routine patent applications in digital payments,Calvos,Genomics,Healthcare,buy,0.0054,0.9481
723,73,Zelvon Biosciences completes planned facility upgrade in Latin America,Zelvon,Biosciences,Healthcare,buy,0.8859,0.8976
723,75,Calvos Genomics revises long-term strategy with focus on wireless connectivity,Calvos,Genomics,Healthcare,buy,0.1473,0.8316
723,79,Ulvon Renewables files routine patent applications in cloud infrastructure,Ulvon,Renewables,Energy,sell,-0.057,0.9056
723,83,Zelvon Biosciences faces regulatory review of renewable storage practices,Zelvon,Biosciences,Healthcare,sell,-0.3034,0.6253
723,88,Zelvon Biosciences enters joint venture with a top-tier research institute,Zelvon,Biosciences,Healthcare,buy,0.7924,0.8003
724,61,Crevol Retail Group announces major organizational restructuring,Crevol,Retail Group,Consumer Goods,sell,-0.4015,0.4822
724,62,Zelvix Therapeutics files for regulatory approval of new enterprise software offering,Zelvix,Therapeutics,Healthcare,buy,0.3842,0.5679
724,64,Crevol Retail Group announces breakthrough in enterprise software,Crevol,Retail Group,Consumer Goods,buy,0.6879,0.7022
724,64,Frelis Genomics to host investor day focused on precision manufacturing strategy,Frelis,Genomics,Healthcare,buy,0.0896,0.8857
724,66,Grevel Diagnostics sees 10% drop in new customer orders this quarter,Grevel,Diagnostics,Healthcare,sell,-0.9658,0.9749
724,72,Frelis Genomics reports rising costs pressuring margins in supply chain optimization,Frelis,Genomics,Healthcare,sell,-0.717,0.8505
724,84,Frelis Genomics faces regulatory review of automated logistics practices,Frelis,Genomics,Healthcare,sell,-0.171,0.7349
724,86,Crevol Retail Group secures $500M contract with an international consortium,Crevol,Retail Group,Consumer Goods,buy,0.9281,0.94
724,90,Crevol Retail Group sees 18% margin improvement in latest quarter,Crevol,Retail Group,Consumer Goods,buy,0.9327,0.9548
724,93,Crevol Retail Group sees mixed results in precision manufacturing pilot program,Crevol,Retail Group,Consumer Goods,sell,-0.9223,0.9514
724,95,Zelvix Therapeutics warns of supply chain disruptions affecting Latin America operations,Zelvix,Therapeutics,Healthcare,sell,-0.9306,0.949
724,95,Crevol Retail Group files routine patent applications in enterprise software,Crevol,Retail Group,Consumer Goods,sell,-0.0051,0.9496
724,95,Frelis Genomics explores strategic alternatives for automated logistics unit,Frelis,Genomics,Healthcare,buy,0.3008,0.6838
724,95,Grevel Diagnostics Chief Strategy Officer addresses investor concerns in open letter,Grevel,Diagnostics,Healthcare,sell,-0.0901,0.7941
725,52,Kelvos Resources reports unexpected decline in Asia Pacific revenue,Kelvos,Resources,Energy,sell,-0.9602,0.9754
725,54,Nolvol Resources sees 7% margin improvement in latest quarter,Nolvol,Resources,Energy,buy,0.937,0.9575
725,59,Nolvol Resources reports 25% increase in customer acquisition,Nolvol,Resources,Energy,buy,0.9378,0.953
725,66,Orevov Solutions secures $320M contract with a major logistics provider,Orevov,Solutions,Industrials,buy,0.9373,0.9505
725,68,Orevov Solutions secures $400M contract with a multinational manufacturer,Orevov,Solutions,Industrials,buy,0.9271,0.9361
725,72,Holtum Asset Group launches next-generation data analytics platform,Holtum,Asset Group,Finance,buy,0.1653,0.8174
725,74,Orevov Solutions withdraws from Scandinavia market citing unfavorable conditions,Orevov,Solutions,Industrials,sell,-0.9502,0.9579
725,78,Nolvol Resources expands operations into Europe markets,Nolvol,Resources,Energy,buy,0.7634,0.7723
725,88,Orevov Solutions explores strategic alternatives for wireless connectivity unit,Orevov,Solutions,Industrials,buy,0.2564,0.7284
725,96,Nolvol Resources reports 10% decline in operating income,Nolvol,Resources,Energy,sell,-0.9663,0.975
726,61,Joval Brands secures $400M contract with a multinational manufacturer,Joval,Brands,Consumer Goods,buy,0.908,0.9176
726,62,Jorval Trading Co wins industry award for excellence in supply chain optimization,Jorval,Trading Co,Finance,buy,0.9131,0.9259
726,69,Joval Brands reports rising costs pressuring margins in process automation,Joval,Brands,Consumer Goods,sell,-0.9288,0.9584
726,78,Holtar Stores launches next-generation enterprise software platform,Holtar,Stores,Consumer Goods,buy,0.2074,0.7764
726,79,Joval Brands reports rising costs pressuring margins in digital payments,Joval,Brands,Consumer Goods,sell,-0.9423,0.9634
726,82,Talvyn Goods files for regulatory approval of new precision manufacturing offering,Talvyn,Goods,Consumer Goods,buy,0.0765,0.8618
726,87,Holtar Stores secures $320M contract with an international consortium,Holtar,Stores,Consumer Goods,buy,0.9265,0.9375
726,89,Talvyn Goods reports 18% increase in customer acquisition,Talvyn,Goods,Consumer Goods,buy,0.934,0.9472
726,92,Jorval Trading Co announces breakthrough in enterprise software,Jorval,Trading Co,Finance,buy,0.6425,0.6581
727,60,Orevar Marketplace reports 18% decline in operating income,Orevar,Marketplace,Consumer Goods,sell,-0.9669,0.9746
727,76,Jorval Trading Co announces significant capital expenditure plan for Asia Pacific,Jorval,Trading Co,Finance,buy,0.9039,0.9249
727,83,Jorval Trading Co secures $180M contract with a multinational manufacturer,Jorval,Trading Co,Finance,buy,0.9329,0.9461
727,83,Crevol Retail Group reports unexpected decline in Central Europe revenue,Crevol,Retail Group,Consumer Goods,sell,-0.9556,0.9734
727,95,Jorval Trading Co sees 20% drop in new customer orders this quarter,Jorval,Trading Co,Finance,sell,-0.9673,0.9757
728,55,Kelvik Power secures $120M contract with a top-tier research institute,Kelvik,Power,Energy,buy,0.9357,0.9485
728,58,"Relvon Fuels reports record quarterly revenue, up 3% year-over-year",Relvon,Fuels,Energy,buy,0.9364,0.9569
728,59,Krevan Investments announces significant capital expenditure plan for Southeast Asia,Krevan,Investments,Finance,buy,0.8934,0.911
728,65,Kelvik Power opens new office in Asia Pacific,Kelvik,Power,Energy,buy,0.2591,0.7201
728,67,Kelvik Power announces breakthrough in cloud infrastructure,Kelvik,Power,Energy,buy,0.6011,0.6184
728,76,Kelvik Power secures $500M contract with a top-tier research institute,Kelvik,Power,Energy,buy,0.9345,0.9466
728,81,Relvon Fuels files for regulatory approval of new precision manufacturing offering,Relvon,Fuels,Energy,buy,0.2322,0.7217
728,83,Kelvik Power warns of supply chain disruptions affecting Southeast Asia operations,Kelvik,Power,Energy,sell,-0.944,0.958
728,96,Relvon Fuels secures $650M contract with a major logistics provider,Relvon,Fuels,Energy,buy,0.9363,0.9505
729,50,Jorvix Diagnostics misses quarterly revenue estimates by 8%,Jorvix,Diagnostics,Healthcare,sell,-0.9333,0.9551
729,61,Yorvov Pharmaceuticals reports 15% increase in customer acquisition,Yorvov,Pharmaceuticals,Healthcare,buy,0.937,0.9534
729,61,Jorvix Diagnostics faces class action over process automation service disruption,Jorvix,Diagnostics,Healthcare,sell,-0.9401,0.9503
729,70,"Volval Devices reports record quarterly revenue, up 10% year-over-year",Volval,Devices,Technology,buy,0.9375,0.957
729,80,Volval Devices completes planned facility upgrade in Central Europe,Volval,Devices,Technology,buy,0.7026,0.7166
730,58,Frelis Genomics sees 7% margin improvement in latest quarter,Frelis,Genomics,Healthcare,buy,0.9404,0.9576
730,64,Yorvov Pharmaceuticals announces significant capital expenditure plan for Central Europe,Yorvov,Pharmaceuticals,Healthcare,buy,0.7973,0.8173
730,71,Yorvov Pharmaceuticals reports rising costs pressuring margins in data analytics,Yorvov,Pharmaceuticals,Healthcare,sell,-0.467,0.7241
730,81,Nerval Biopharma faces regulatory review of digital payments practices,Nerval,Biopharma,Healthcare,sell,-0.3244,0.6201
730,82,Yorvov Pharmaceuticals launches next-generation renewable storage platform,Yorvov,Pharmaceuticals,Healthcare,buy,0.3576,0.6238
730,87,Nerval Biopharma announces major organizational restructuring,Nerval,Biopharma,Healthcare,sell,-0.7336,0.7661
730,89,Yorvov Pharmaceuticals reports rising costs pressuring margins in cloud infrastructure,Yorvov,Pharmaceuticals,Healthcare,sell,-0.8815,0.9344
730,89,Nerval Biopharma expands operations into Central Europe markets,Nerval,Biopharma,Healthcare,buy,0.696,0.7075
730,94,Yorvov Pharmaceuticals to host investor day focused on renewable storage strategy,Yorvov,Pharmaceuticals,Healthcare,buy,0.0897,0.885
731,51,Plevum Partners completes planned facility upgrade in Latin America,Plevum,Partners,Finance,buy,0.8679,0.878
731,51,Plevum Partners faces regulatory review of supply chain optimization practices,Plevum,Partners,Finance,sell,-0.6004,0.6339
731,52,Yorven Labs secures $75M contract with a global retailer,Yorven,Labs,Healthcare,buy,0.9344,0.9458
731,52,Jovik Asset Group secures $50M contract with a top-tier research institute,Jovik,Asset Group,Finance,buy,0.9345,0.9478
731,54,Plevum Partners secures $320M contract with a national infrastructure agency,Plevum,Partners,Finance,buy,0.9327,0.9446
732,54,Xelvol Biotech secures $120M contract with a multinational manufacturer,Xelvol,Biotech,Healthcare,buy,0.9275,0.9376
732,56,Xelvol Biotech confirms participation in Tech Leadership Conference,Xelvol,Biotech,Healthcare,buy,0.7935,0.8051
732,63,Nerval Biopharma sees mixed results in precision manufacturing pilot program,Nerval,Biopharma,Healthcare,sell,-0.9059,0.9403
732,69,Xelvol Biotech secures $180M contract with a global retailer,Xelvol,Biotech,Healthcare,buy,0.9334,0.9474
732,73,Nerval Biopharma misses quarterly revenue estimates by 15%,Nerval,Biopharma,Healthcare,sell,-0.8832,0.921
732,77,Jorvix Diagnostics delays product launch in data analytics segment,Jorvix,Diagnostics,Healthcare,sell,-0.8529,0.8679
732,78,Wyrnor Solutions secures $250M contract with an international consortium,Wyrnor,Solutions,Industrials,buy,0.9276,0.9371
732,86,Jorvix Diagnostics files routine patent applications in data analytics,Jorvix,Diagnostics,Healthcare,sell,-0.0112,0.9426
732,87,Nerval Biopharma names new head of supply chain optimization division,Nerval,Biopharma,Healthcare,buy,0.0465,0.9027
732,87,Xelvol Biotech reports 10% increase in customer acquisition,Xelvol,Biotech,Healthcare,buy,0.9368,0.9534
732,88,Xelvol Biotech recalls products in renewable storage line due to quality concerns,Xelvol,Biotech,Healthcare,sell,-0.7074,0.7659
732,99,Wyrnor Solutions announces $7.9B share buyback program,Wyrnor,Solutions,Industrials,buy,0.0576,0.8952
733,56,Nerval Biopharma reports 10% increase in customer acquisition,Nerval,Biopharma,Healthcare,buy,0.9363,0.9518
733,61,Nerval Biopharma reports 20% increase in customer acquisition,Nerval,Biopharma,Healthcare,buy,0.9357,0.9489
733,72,Talvyn Goods Chief Strategy Officer steps down unexpectedly citing personal reasons,Talvyn,Goods,Consumer Goods,sell,-0.9049,0.9131
733,73,Jorval Trading Co launches next-generation data analytics platform,Jorval,Trading Co,Finance,buy,0.237,0.7442
733,75,Talvyn Goods sees 15% drop in new customer orders this quarter,Talvyn,Goods,Consumer Goods,sell,-0.9669,0.9749
733,85,Talvyn Goods CFO steps down unexpectedly citing personal reasons,Talvyn,Goods,Consumer Goods,sell,-0.8741,0.8838
733,91,Talvyn Goods announces breakthrough in data analytics,Talvyn,Goods,Consumer Goods,buy,0.4159,0.551
734,56,Plevum Partners launches next-generation renewable storage platform,Plevum,Partners,Finance,buy,0.2834,0.6996
734,61,Halvix Holdings begins scheduled maintenance of wireless connectivity systems,Halvix,Holdings,Finance,buy,0.0977,0.8747
734,68,Halvix Holdings sees mixed results in process automation pilot program,Halvix,Holdings,Finance,sell,-0.914,0.9454
734,69,Halvix Holdings achieves key regulatory milestone ahead of schedule,Halvix,Holdings,Finance,buy,0.8937,0.9032
734,73,Orevar Marketplace faces class action over cloud infrastructure service disruption,Orevar,Marketplace,Consumer Goods,sell,-0.9261,0.9382
734,76,Plevum Partners delays product launch in wireless connectivity segment,Plevum,Partners,Finance,sell,-0.8716,0.8845
735,58,Grevel Diagnostics secures $800M contract with a major logistics provider,Grevel,Diagnostics,Healthcare,buy,0.9344,0.9488
735,67,Grevel Diagnostics signs multi-year partnership with a global retailer,Grevel,Diagnostics,Healthcare,buy,0.9199,0.9295
735,68,Jorvix Diagnostics opens new office in Southeast Asia,Jorvix,Diagnostics,Healthcare,buy,0.5349,0.5514
735,69,Calvos Genomics begins scheduled maintenance of supply chain optimization systems,Calvos,Genomics,Healthcare,buy,0.0483,0.9152
736,50,Ixenix Technologies names new head of data analytics division,Ixenix,Technologies,Technology,buy,0.0213,0.895
736,62,Crevol Retail Group misses quarterly revenue estimates by 12%,Crevol,Retail Group,Consumer Goods,sell,-0.9621,0.971
736,65,Crevol Retail Group sees mixed results in renewable storage pilot program,Crevol,Retail Group,Consumer Goods,sell,-0.8913,0.9346
736,70,Jovor Networks secures $500M contract with a leading cloud platform,Jovor,Networks,Technology,buy,0.9351,0.9455
736,81,Ixenix Technologies misses quarterly revenue estimates by 5%,Ixenix,Technologies,Technology,sell,-0.9468,0.9618
736,84,Brevep Systems wins industry award for excellence in cloud infrastructure,Brevep,Systems,Technology,buy,0.9196,0.9317
736,86,Ixenix Technologies confirms participation in Tech Leadership Conference,Ixenix,Technologies,Technology,buy,0.8733,0.8856
736,91,Jovor Networks recalls products in data analytics line due to quality concerns,Jovor,Networks,Technology,sell,-0.9609,0.9681
736,92,Crevol Retail Group files routine patent applications in digital payments,Crevol,Retail Group,Consumer Goods,buy,0.0035,0.9521
736,93,Brevep Systems withdraws from North America market citing unfavorable conditions,Brevep,Systems,Technology,sell,-0.9593,0.9675
736,95,Crevol Retail Group completes planned facility upgrade in Middle East,Crevol,Retail Group,Consumer Goods,buy,0.8963,0.9094
737,51,Relvon Fuels reports unexpected decline in Asia Pacific revenue,Relvon,Fuels,Energy,sell,-0.9429,0.967
737,53,Kelvik Power launches next-generation precision manufacturing platform,Kelvik,Power,Energy,buy,0.4556,0.5236
737,58,Wyrnor Solutions loses key contract in Middle East to competitor,Wyrnor,Solutions,Industrials,sell,-0.9303,0.9549
737,59,Kelvik Power to present at Capital Markets Day,Kelvik,Power,Energy,buy,0.0141,0.9483
737,64,Relvon Fuels secures $500M contract with a major logistics provider,Relvon,Fuels,Energy,buy,0.9364,0.9503
737,64,Prynis Systems misses quarterly revenue estimates by 25%,Prynis,Systems,Technology,sell,-0.9429,0.9565
737,68,Kelvik Power announces breakthrough in enterprise software,Kelvik,Power,Energy,buy,0.6238,0.6385
737,68,Relvon Fuels secures $320M contract with a national infrastructure agency,Relvon,Fuels,Energy,buy,0.9346,0.9469
737,70,Wyrnor Solutions reports 15% increase in customer acquisition,Wyrnor,Solutions,Industrials,buy,0.94,0.9532
737,74,Kelvik Power loses key contract in North America to competitor,Kelvik,Power,Energy,sell,-0.9377,0.9576
737,82,Kelvik Power secures $50M contract with a leading cloud platform,Kelvik,Power,Energy,buy,0.9385,0.9509
737,88,Relvon Fuels secures $800M contract with an international consortium,Relvon,Fuels,Energy,buy,0.9234,0.9334
738,67,Myrnep Technologies begins scheduled maintenance of process automation systems,Myrnep,Technologies,Technology,buy,0.0543,0.9154
738,69,Myrnep Technologies to host investor day focused on data analytics strategy,Myrnep,Technologies,Technology,buy,0.0705,0.9025
738,71,Wyrnik Sciences loses key contract in Scandinavia to competitor,Wyrnik,Sciences,Healthcare,sell,-0.9025,0.929
738,72,Grevon Biotech files for regulatory approval of new wireless connectivity offering,Grevon,Biotech,Healthcare,buy,0.2225,0.7288
738,74,Grevon Biotech secures $400M contract with an international consortium,Grevon,Biotech,Healthcare,buy,0.9259,0.9368
738,77,Yorvov Pharmaceuticals reports 8% decline in operating income,Yorvov,Pharmaceuticals,Healthcare,sell,-0.9656,0.9748
738,80,Wyrnik Sciences misses quarterly revenue estimates by 15%,Wyrnik,Sciences,Healthcare,sell,-0.9375,0.9517
738,82,Yorvov Pharmaceuticals faces class action over renewable storage service disruption,Yorvov,Pharmaceuticals,Healthcare,sell,-0.927,0.9384
738,84,Yorvov Pharmaceuticals warns of supply chain disruptions affecting Latin America operations,Yorvov,Pharmaceuticals,Healthcare,sell,-0.9473,0.962
738,89,Wyrnik Sciences completes planned facility upgrade in Southeast Asia,Wyrnik,Sciences,Healthcare,buy,0.8646,0.8759
739,50,Ilval Financial warns of supply chain disruptions affecting Asia Pacific operations,Ilval,Financial,Finance,sell,-0.9359,0.9515
739,56,Krevan Investments secures $75M contract with a multinational manufacturer,Krevan,Investments,Finance,buy,0.9223,0.9328
739,56,Ilval Financial wins industry award for excellence in automated logistics,Ilval,Financial,Finance,buy,0.918,0.9291
739,85,Krevan Investments expands operations into Latin America markets,Krevan,Investments,Finance,buy,0.7603,0.7683
739,90,Krevan Investments secures $650M contract with an international consortium,Krevan,Investments,Finance,buy,0.918,0.9281
739,90,"Krevan Investments reports strong demand in Middle East, raises outlook",Krevan,Investments,Finance,buy,0.9313,0.9511
739,93,Krevan Investments announces $6.3B share buyback program,Krevan,Investments,Finance,buy,0.0664,0.8647
739,93,Jovik Asset Group recalls products in digital payments line due to quality concerns,Jovik,Asset Group,Finance,sell,-0.9601,0.9672
739,99,Ilval Financial explores strategic alternatives for renewable storage unit,Ilval,Financial,Finance,buy,0.1786,0.805
740,50,Zelvel Capital wins industry award for excellence in digital payments,Zelvel,Capital,Finance,buy,0.9089,0.9211
740,53,Wrelal Financial files routine patent applications in precision manufacturing,Wrelal,Financial,Finance,sell,-0.2716,0.6841
740,57,Krevan Investments secures $320M contract with a national infrastructure agency,Krevan,Investments,Finance,buy,0.9331,0.9455
740,59,Relvan Software files for regulatory approval of new data analytics offering,Relvan,Software,Technology,buy,0.3009,0.6654
740,64,Zelvel Capital secures $120M contract with a global retailer,Zelvel,Capital,Finance,buy,0.9345,0.9478
740,67,Krevan Investments announces $9.6B share buyback program,Krevan,Investments,Finance,buy,0.0595,0.8666
740,73,Wrelal Financial wins industry award for excellence in automated logistics,Wrelal,Financial,Finance,buy,0.9141,0.9255
740,77,Zelvel Capital to present at Emerging Markets Forum,Zelvel,Capital,Finance,buy,0.0298,0.9368
740,80,Zelvel Capital reports unexpected decline in Asia Pacific revenue,Zelvel,Capital,Finance,sell,-0.9514,0.9713
740,85,Wrelal Financial warns of supply chain disruptions affecting Latin America operations,Wrelal,Financial,Finance,sell,-0.9444,0.9576
740,86,Wrelal Financial secures $75M contract with a leading cloud platform,Wrelal,Financial,Finance,buy,0.9372,0.9493
740,87,Krevan Investments reports 5% increase in customer acquisition,Krevan,Investments,Finance,buy,0.9353,0.9488
740,87,Relvan Software announces major organizational restructuring,Relvan,Software,Technology,sell,-0.8549,0.8781
740,91,Krevan Investments signs multi-year partnership with a top-tier research institute,Krevan,Investments,Finance,buy,0.9135,0.9231
740,95,Relvan Software announces significant capital expenditure plan for Scandinavia,Relvan,Software,Technology,buy,0.8573,0.8744
740,99,"Wrelal Financial reports record quarterly revenue, up 5% year-over-year",Wrelal,Financial,Finance,buy,0.9351,0.9563
741,50,Zrovex Industries names new head of cloud infrastructure division,Zrovex,Industries,Industrials,buy,0.0202,0.9045
741,50,Zrovex Industries sees mixed results in process automation pilot program,Zrovex,Industries,Industrials,sell,-0.9057,0.9412
741,53,Zrovex Industries misses quarterly revenue estimates by 18%,Zrovex,Industries,Industrials,sell,-0.9477,0.9599
741,55,Ilval Financial CFO steps down unexpectedly citing personal reasons,Ilval,Financial,Finance,sell,-0.8403,0.851
741,67,Plevik Energy warns of supply chain disruptions affecting Latin America operations,Plevik,Energy,Energy,sell,-0.9444,0.9584
741,74,"Ilval Financial reports strong demand in Asia Pacific, raises outlook",Ilval,Financial,Finance,buy,0.9363,0.953
741,79,Zrovex Industries recalls products in data analytics line due to quality concerns,Zrovex,Industries,Industrials,sell,-0.9612,0.9686
741,81,Plevik Energy secures $800M contract with a major logistics provider,Plevik,Energy,Energy,buy,0.9378,0.952
741,83,Plevik Energy delays product launch in precision manufacturing segment,Plevik,Energy,Energy,sell,-0.8952,0.9071
741,88,Plevik Energy reports unexpected decline in North America revenue,Plevik,Energy,Energy,sell,-0.9632,0.9767
742,50,Frelis Genomics reports rising costs pressuring margins in automated logistics,Frelis,Genomics,Healthcare,sell,-0.9106,0.9489
742,53,Krevum Pharmaceuticals secures $500M contract with a leading cloud platform,Krevum,Pharmaceuticals,Healthcare,buy,0.9352,0.9459
742,54,Grevon Biotech files for regulatory approval of new process automation offering,Grevon,Biotech,Healthcare,buy,0.213,0.7526
742,55,Frelis Genomics reports unexpected decline in North America revenue,Frelis,Genomics,Healthcare,sell,-0.9619,0.9743
742,58,Krevum Pharmaceuticals files for regulatory approval of new cloud infrastructure offering,Krevum,Pharmaceuticals,Healthcare,buy,0.3158,0.6387
742,65,Krevum Pharmaceuticals misses quarterly revenue estimates by 8%,Krevum,Pharmaceuticals,Healthcare,sell,-0.9431,0.96
742,70,Grevon Biotech files routine patent applications in digital payments,Grevon,Biotech,Healthcare,buy,0.0125,0.9463
742,83,Grevon Biotech explores strategic alternatives for precision manufacturing unit,Grevon,Biotech,Healthcare,buy,0.4098,0.5724
742,84,Ervan Capital to host investor day focused on process automation strategy,Ervan,Capital,Finance,buy,0.0813,0.8942
742,93,Frelis Genomics launches next-generation supply chain optimization platform,Frelis,Genomics,Healthcare,buy,0.2038,0.7797
743,77,Relvon Fuels reports unexpected decline in Middle East revenue,Relvon,Fuels,Energy,sell,-0.9381,0.9644
