session,bar_ix,headline,company,sentiment,sentiment_score,confidence
810,26,Ilval Financial reports 7% decline in operating income,Ilval,sell,-0.9673,0.9745
810,26,Ilval Financial faces class action over supply chain optimization service disruption,Ilval,sell,-0.922,0.934
810,30,Frelis Genomics delays product launch in process automation segment,Frelis,sell,-0.498,0.525
810,31,Jorvyl Securities to present at Emerging Markets Forum,Jorvyl,buy,0.0266,0.9401
810,49,Zelvel Capital confirms participation in Annual Industry Forum,Zelvel,buy,0.6847,0.6942
811,1,Arnos Marketplace announces breakthrough in renewable storage,Arnos,buy,0.7141,0.7254
811,1,Zelvon Biosciences faces class action over renewable storage service disruption,Zelvon,sell,-0.9249,0.9366
811,20,Xelvol Biotech withdraws from Latin America market citing unfavorable conditions,Xelvol,sell,-0.9551,0.9647
811,31,Yorvov Pharmaceuticals sees mixed results in enterprise software pilot program,Yorvov,sell,-0.9158,0.9503
811,37,Yorvov Pharmaceuticals warns of supply chain disruptions affecting North America operations,Yorvov,sell,-0.9512,0.9636
811,44,Arnos Marketplace files routine patent applications in precision manufacturing,Arnos,sell,-0.0091,0.9419
812,0,Holtum Asset Group secures $800M contract with a global retailer,Holtum,buy,0.9317,0.9448
812,5,Holtum Asset Group explores strategic alternatives for precision manufacturing unit,Holtum,buy,0.1535,0.8291
812,15,Zrovov Advisors faces regulatory review of supply chain optimization practices,Zrovov,sell,-0.6259,0.6525
812,18,Ulvon Renewables faces class action over data analytics service disruption,Ulvon,sell,-0.9356,0.9458
812,38,Ulvon Renewables reports rising costs pressuring margins in data analytics,Ulvon,sell,-0.8972,0.9429
812,42,Ulvon Renewables announces $1.2B share buyback program,Ulvon,buy,0.1154,0.8553
812,44,Plevum Partners to present at Capital Markets Day,Plevum,buy,0.0152,0.9487
812,49,Ulvon Renewables announces $3.8B share buyback program,Ulvon,buy,0.1219,0.8473
813,5,Jorval Trading Co recalls products in cloud infrastructure line due to quality concerns,Jorval,sell,-0.9628,0.9702
813,9,Dralol Computing signs multi-year partnership with a leading cloud platform,Dralol,buy,0.924,0.9348
813,11,Frelol Software misses quarterly revenue estimates by 18%,Frelol,sell,-0.9598,0.9695
813,14,Frelol Software sees mixed results in digital payments pilot program,Frelol,sell,-0.9286,0.952
813,17,Dralol Computing announces $0.8B share buyback program,Dralol,buy,0.0479,0.9101
813,20,Dralol Computing names new head of process automation division,Dralol,buy,0.0259,0.9049
813,24,Jorval Trading Co to host investor day focused on automated logistics strategy,Jorval,buy,0.089,0.8894
813,25,Dralol Computing completes strategic acquisition to strengthen supply chain optimization,Dralol,buy,0.9239,0.9348
813,27,Prynis Systems completes planned facility upgrade in Middle East,Prynis,buy,0.8536,0.8678
813,28,Prynis Systems reports unexpected decline in North America revenue,Prynis,sell,-0.9627,0.9749
813,31,Jorval Trading Co secures $320M contract with a top-tier research institute,Jorval,buy,0.9317,0.9448
813,40,"Jorval Trading Co reports strong demand in Scandinavia, raises outlook",Jorval,buy,0.9332,0.9525
813,44,Frelol Software files for regulatory approval of new process automation offering,Frelol,buy,0.4656,0.5041
813,45,Prynis Systems faces regulatory review of wireless connectivity practices,Prynis,sell,-0.4438,0.503
814,17,"Talvep Computing reports strong demand in Central Europe, raises outlook",Talvep,buy,0.9376,0.9546
814,28,Talvep Computing announces significant capital expenditure plan for Europe,Talvep,buy,0.8216,0.8374
815,0,Ulvon Renewables launches next-generation process automation platform,Ulvon,buy,0.1865,0.797
815,3,Zelvon Biosciences expands operations into North America markets,Zelvon,buy,0.9071,0.9189
815,4,Zelvix Therapeutics completes planned facility upgrade in Middle East,Zelvix,buy,0.8875,0.9011
815,5,Zelvix Therapeutics announces significant capital expenditure plan for Scandinavia,Zelvix,buy,0.8665,0.8886
815,9,Ulvon Renewables files routine patent applications in automated logistics,Ulvon,buy,0.0052,0.9483
815,19,Ulvon Renewables completes strategic acquisition to strengthen process automation,Ulvon,buy,0.9234,0.934
815,22,Xelvol Biotech expands operations into Latin America markets,Xelvol,buy,0.8747,0.8834
815,32,Ulvon Renewables faces class action over precision manufacturing service disruption,Ulvon,sell,-0.8991,0.914
815,47,Ulvon Renewables secures $50M contract with a top-tier research institute,Ulvon,buy,0.934,0.9457
816,0,Nerven Grid completes strategic acquisition to strengthen enterprise software,Nerven,buy,0.8761,0.8858
816,16,Xelvol Biotech secures $180M contract with a leading cloud platform,Xelvol,buy,0.9335,0.9463
816,17,Xelvol Biotech secures $500M contract with a multinational manufacturer,Xelvol,buy,0.92,0.9297
816,18,Orevov Solutions opens new office in Central Europe,Orevov,buy,0.2658,0.7132
816,19,Plevep Power announces $1.2B share buyback program,Plevep,buy,0.1344,0.8334
816,24,"Plevep Power reports strong demand in North America, raises outlook",Plevep,buy,0.9315,0.9495
816,28,Plevep Power secures $75M contract with an international consortium,Plevep,buy,0.9302,0.9411
816,32,Xelvol Biotech faces class action over digital payments service disruption,Xelvol,sell,-0.9154,0.9279
816,32,Xelvol Biotech reports unexpected decline in Middle East revenue,Xelvol,sell,-0.9557,0.9732
816,35,Nerven Grid confirms participation in Global Innovation Summit,Nerven,buy,0.8644,0.8727
816,42,Xelvol Biotech secures $400M contract with a leading cloud platform,Xelvol,buy,0.9318,0.9433
816,43,Orevov Solutions sees 5% margin improvement in latest quarter,Orevov,buy,0.9391,0.9577
816,45,Nerven Grid secures $500M contract with a top-tier research institute,Nerven,buy,0.9306,0.942
817,2,Halvax Networks enters joint venture with a major logistics provider,Halvax,buy,0.9055,0.9159
817,4,Halvax Networks to host investor day focused on supply chain optimization strategy,Halvax,buy,0.1111,0.8654
817,5,Ixenix Technologies announces significant capital expenditure plan for Scandinavia,Ixenix,buy,0.8757,0.892
817,10,Halvax Networks withdraws from Latin America market citing unfavorable conditions,Halvax,sell,-0.9549,0.9632
817,17,Ixenix Technologies secures $320M contract with a top-tier research institute,Ixenix,buy,0.931,0.9427
817,17,Ixenix Technologies names new head of precision manufacturing division,Ixenix,buy,0.0224,0.9033
817,22,Zelvix Therapeutics secures $50M contract with a multinational manufacturer,Zelvix,buy,0.9324,0.9431
817,25,Zelvix Therapeutics withdraws from Asia Pacific market citing unfavorable conditions,Zelvix,sell,-0.9556,0.9649
817,29,Zelvix Therapeutics misses quarterly revenue estimates by 7%,Zelvix,sell,-0.9134,0.9431
817,34,Ixenix Technologies to host investor day focused on process automation strategy,Ixenix,buy,0.0973,0.88
817,35,Halvax Networks expands operations into North America markets,Halvax,buy,0.7912,0.8002
817,40,Zelvix Therapeutics withdraws from Europe market citing unfavorable conditions,Zelvix,sell,-0.9553,0.9642
818,5,Halvax Networks secures $75M contract with a national infrastructure agency,Halvax,buy,0.9326,0.9445
818,6,Halvax Networks enters joint venture with a national infrastructure agency,Halvax,buy,0.7629,0.7709
818,6,Nolvav Commerce files routine patent applications in process automation,Nolvav,sell,-0.4447,0.5254
818,9,Halvax Networks withdraws from Europe market citing unfavorable conditions,Halvax,sell,-0.9543,0.9625
818,13,Halvax Networks warns of supply chain disruptions affecting Central Europe operations,Halvax,sell,-0.9387,0.9521
818,13,Nolvav Commerce revises long-term strategy with focus on cloud infrastructure,Nolvav,buy,0.2015,0.7782
818,23,Jorval Trading Co files for regulatory approval of new data analytics offering,Jorval,buy,0.0564,0.8689
818,26,Nolvav Commerce completes strategic acquisition to strengthen process automation,Nolvav,buy,0.9068,0.919
818,33,Nolvav Commerce completes planned facility upgrade in Southeast Asia,Nolvav,buy,0.8681,0.88
818,41,Varvov Retail Group enters joint venture with a national infrastructure agency,Varvov,buy,0.7941,0.8031
819,0,Zelvel Capital enters joint venture with a leading cloud platform,Zelvel,buy,0.8707,0.8786
819,6,Orevov Solutions sees 25% drop in new customer orders this quarter,Orevov,sell,-0.9665,0.9753
819,6,Zelvel Capital withdraws from Scandinavia market citing unfavorable conditions,Zelvel,sell,-0.9477,0.9556
819,6,Krevan Investments reports unexpected decline in North America revenue,Krevan,sell,-0.9631,0.9746
819,8,Krevan Investments expands operations into Europe markets,Krevan,buy,0.7099,0.7192
819,11,"Orevov Solutions reports strong demand in Europe, raises outlook",Orevov,buy,0.9413,0.9553
819,16,Zelvel Capital announces significant capital expenditure plan for Central Europe,Zelvel,buy,0.8479,0.8643
819,30,Orevov Solutions sees mixed results in enterprise software pilot program,Orevov,sell,-0.9163,0.9462
819,34,Krevan Investments revises long-term strategy with focus on process automation,Krevan,buy,0.2012,0.7793
819,40,Zelvel Capital reports 25% increase in customer acquisition,Zelvel,buy,0.9377,0.9515
819,42,Krevan Investments recalls products in digital payments line due to quality concerns,Krevan,sell,-0.96,0.9673
820,16,Strynal Industries delays product launch in precision manufacturing segment,Strynal,sell,-0.9142,0.925
820,16,Zelval Energy secures $180M contract with a global retailer,Zelval,buy,0.9356,0.9499
820,18,Strynal Industries secures $120M contract with a leading cloud platform,Strynal,buy,0.938,0.95
820,19,Strynal Industries delays product launch in digital payments segment,Strynal,sell,-0.9208,0.9307
820,20,Strynal Industries begins scheduled maintenance of supply chain optimization systems,Strynal,buy,0.0602,0.8976
820,26,Ulvon Renewables faces class action over wireless connectivity service disruption,Ulvon,sell,-0.9173,0.9292
820,26,Strynal Industries launches next-generation digital payments platform,Strynal,buy,0.1647,0.817
820,37,Zelval Energy reports rising costs pressuring margins in automated logistics,Zelval,sell,-0.8395,0.9129
820,42,Nerven Grid warns of supply chain disruptions affecting Asia Pacific operations,Nerven,sell,-0.9326,0.9485
820,49,Ulvon Renewables names new head of enterprise software division,Ulvon,sell,-0.003,0.9007
820,49,Strynal Industries signs multi-year partnership with a multinational manufacturer,Strynal,buy,0.9214,0.9314
821,1,Frelis Genomics sees mixed results in renewable storage pilot program,Frelis,sell,-0.9157,0.9416
821,8,Krevum Pharmaceuticals secures $120M contract with a leading cloud platform,Krevum,buy,0.9372,0.9486
821,10,Frelis Genomics warns of supply chain disruptions affecting Europe operations,Frelis,sell,-0.9452,0.9579
821,16,Relvos Biosciences to host investor day focused on wireless connectivity strategy,Relvos,buy,0.118,0.8604
821,32,Frelis Genomics reports 3% decline in operating income,Frelis,sell,-0.9662,0.9741
821,34,Zelvel Capital confirms participation in Annual Industry Forum,Zelvel,buy,0.6847,0.6942
821,48,Zelvel Capital reports rising costs pressuring margins in data analytics,Zelvel,sell,-0.8391,0.9127
822,1,Myrnon Therapeutics begins scheduled maintenance of data analytics systems,Myrnon,buy,0.0491,0.9162
822,10,Relvos Biosciences secures $120M contract with a leading cloud platform,Relvos,buy,0.9366,0.9491
822,11,Wyrnik Sciences secures $400M contract with a multinational manufacturer,Wyrnik,buy,0.9154,0.9243
822,14,Wyrnik Sciences warns of supply chain disruptions affecting Asia Pacific operations,Wyrnik,sell,-0.9398,0.954
822,17,Wyrnik Sciences announces breakthrough in renewable storage,Wyrnik,buy,0.5424,0.5565
822,18,Wyrnik Sciences recalls products in digital payments line due to quality concerns,Wyrnik,sell,-0.9536,0.9612
822,23,Myrnon Therapeutics Chief Operating Officer steps down unexpectedly citing personal reasons,Myrnon,sell,-0.8946,0.9032
822,27,Calvis Sciences delays product launch in process automation segment,Calvis,sell,-0.7819,0.8015
822,28,Relvos Biosciences recalls products in digital payments line due to quality concerns,Relvos,sell,-0.9606,0.968
822,30,Relvos Biosciences sees 8% drop in new customer orders this quarter,Relvos,sell,-0.9666,0.9753
822,47,Relvos Biosciences to host investor day focused on renewable storage strategy,Relvos,buy,0.1275,0.8516
822,49,Wyrnik Sciences secures $400M contract with a leading cloud platform,Wyrnik,buy,0.9362,0.9462
823,2,Prynis Systems wins industry award for excellence in precision manufacturing,Prynis,buy,0.9064,0.9194
823,5,Wyrnor Solutions secures $50M contract with an international consortium,Wyrnor,buy,0.9288,0.9382
823,14,Nolvis Devices faces class action over digital payments service disruption,Nolvis,sell,-0.8303,0.8487
823,19,Nolvis Devices sees mixed results in process automation pilot program,Nolvis,sell,-0.8299,0.8959
823,20,Brevep Systems enters joint venture with a major logistics provider,Brevep,buy,0.91,0.9213
823,23,Brevep Systems announces breakthrough in digital payments,Brevep,buy,0.6236,0.6371
823,49,Nolvis Devices completes planned facility upgrade in Asia Pacific,Nolvis,buy,0.6277,0.6524
824,14,Jorval Trading Co opens new office in Europe,Jorval,buy,0.2612,0.7159
824,16,Crevol Retail Group signs multi-year partnership with a top-tier research institute,Crevol,buy,0.9184,0.9281
824,25,Krevan Investments announces $1.2B share buyback program,Krevan,buy,0.0693,0.8703
824,33,Jorval Trading Co revises long-term strategy with focus on precision manufacturing,Jorval,buy,0.2811,0.6957
824,34,Jorval Trading Co CEO steps down unexpectedly citing personal reasons,Jorval,sell,-0.8851,0.8944
824,39,Crevol Retail Group reports 25% decline in operating income,Crevol,sell,-0.9662,0.975
824,44,Xovol Goods loses key contract in Scandinavia to competitor,Xovol,sell,-0.9363,0.9555
824,44,Krevan Investments recalls products in process automation line due to quality concerns,Krevan,sell,-0.957,0.9649
824,47,Xovol Goods reports unexpected decline in Middle East revenue,Xovol,sell,-0.9489,0.9699
824,48,"Xovol Goods reports record quarterly revenue, up 18% year-over-year",Xovol,buy,0.9373,0.9572
824,49,Xovol Goods wins industry award for excellence in enterprise software,Xovol,buy,0.9065,0.9182
825,1,Frelol Software reports 7% increase in customer acquisition,Frelol,buy,0.934,0.9519
825,10,Talvep Computing secures $75M contract with a national infrastructure agency,Talvep,buy,0.936,0.9478
825,15,Talvep Computing recalls products in enterprise software line due to quality concerns,Talvep,sell,-0.9618,0.9689
825,19,Frelol Software to host investor day focused on renewable storage strategy,Frelol,buy,0.1131,0.8687
825,20,Talvep Computing secures $650M contract with a top-tier research institute,Talvep,buy,0.9314,0.9425
825,23,Brevep Systems reports 3% decline in operating income,Brevep,sell,-0.9657,0.9745
825,23,Frelol Software explores strategic alternatives for precision manufacturing unit,Frelol,buy,0.1855,0.7963
825,31,Relvon Fuels to present at Annual Industry Forum,Relvon,buy,0.0347,0.9386
825,34,Relvon Fuels raises full-year guidance citing robust demand,Relvon,buy,0.8817,0.9261
825,40,Brevep Systems files for regulatory approval of new supply chain optimization offering,Brevep,buy,0.4485,0.5231
825,44,Talvep Computing expands operations into Europe markets,Talvep,buy,0.7546,0.7635
825,48,Relvon Fuels to host investor day focused on wireless connectivity strategy,Relvon,buy,0.1592,0.8204
826,2,"Plevep Power reports strong demand in Middle East, raises outlook",Plevep,buy,0.9343,0.9514
826,3,Nerven Grid explores strategic alternatives for renewable storage unit,Nerven,buy,0.1952,0.789
826,5,Plevep Power reports unexpected decline in Middle East revenue,Plevep,sell,-0.9508,0.9709
826,6,Kelvik Power secures $650M contract with a leading cloud platform,Kelvik,buy,0.9375,0.9495
826,8,Kelvik Power signs multi-year partnership with a top-tier research institute,Kelvik,buy,0.9213,0.9316
826,12,Plevep Power recalls products in wireless connectivity line due to quality concerns,Plevep,sell,-0.9553,0.9643
826,12,Plevep Power reports 20% increase in customer acquisition,Plevep,buy,0.9384,0.9534
826,17,Jovor Networks wins industry award for excellence in renewable storage,Jovor,buy,0.8884,0.8998
826,19,Jovor Networks wins industry award for excellence in cloud infrastructure,Jovor,buy,0.8946,0.9062
826,26,Nerven Grid sees 20% drop in new customer orders this quarter,Nerven,sell,-0.967,0.9754
826,28,Plevep Power secures $180M contract with a global retailer,Plevep,buy,0.9363,0.9503
826,31,Kelvik Power announces significant capital expenditure plan for Southeast Asia,Kelvik,buy,0.9101,0.9273
826,32,Jovor Networks names new head of enterprise software division,Jovor,buy,0.0019,0.8996
826,33,Nerven Grid sees 18% margin improvement in latest quarter,Nerven,buy,0.9366,0.9567
826,48,Plevep Power faces class action over wireless connectivity service disruption,Plevep,sell,-0.9267,0.938
827,0,Orevar Marketplace withdraws from Southeast Asia market citing unfavorable conditions,Orevar,sell,-0.9553,0.9648
827,4,Nolvis Devices reports 5% decline in operating income,Nolvis,sell,-0.9667,0.9748
827,7,Arnik Commerce expands operations into Southeast Asia markets,Arnik,buy,0.7356,0.7433
827,10,Xovep Stores files routine patent applications in cloud infrastructure,Xovep,sell,-0.0151,0.9473
827,10,Arnik Commerce secures $500M contract with an international consortium,Arnik,buy,0.9075,0.9167
827,19,Nolvis Devices reports rising costs pressuring margins in supply chain optimization,Nolvis,sell,-0.8677,0.9271
827,24,Arnik Commerce CFO addresses investor concerns in open letter,Arnik,sell,-0.0133,0.8937
827,41,Orevar Marketplace completes strategic acquisition to strengthen digital payments,Orevar,buy,0.8853,0.8935
827,48,Xovep Stores secures $75M contract with a top-tier research institute,Xovep,buy,0.9337,0.9472
827,48,Xovep Stores opens new office in North America,Xovep,buy,0.2172,0.7411
828,0,Zrovex Industries secures $180M contract with a major logistics provider,Zrovex,buy,0.9357,0.952
828,1,Wyrnor Solutions begins scheduled maintenance of data analytics systems,Wyrnor,buy,0.0698,0.9036
828,3,Zrovex Industries launches next-generation supply chain optimization platform,Zrovex,buy,0.2104,0.773
828,7,Wyrnor Solutions explores strategic alternatives for digital payments unit,Wyrnor,buy,0.2464,0.7389
828,8,Zrovex Industries explores strategic alternatives for process automation unit,Zrovex,buy,0.2565,0.7279
828,19,Orevex Renewables confirms participation in Global Innovation Summit,Orevex,buy,0.9179,0.9285
828,29,Orevex Renewables wins industry award for excellence in supply chain optimization,Orevex,buy,0.9222,0.9337
828,30,Orevex Renewables secures $50M contract with a global retailer,Orevex,buy,0.9371,0.9495
828,32,Wyrnor Solutions secures $500M contract with a multinational manufacturer,Wyrnor,buy,0.9288,0.9381
828,33,Relvon Fuels recalls products in automated logistics line due to quality concerns,Relvon,sell,-0.959,0.9662
828,35,Wyrnor Solutions begins scheduled maintenance of process automation systems,Wyrnor,buy,0.0672,0.9054
829,10,Zelvon Biosciences secures $75M contract with an international consortium,Zelvon,buy,0.9282,0.939
829,11,Krevum Pharmaceuticals reports unexpected decline in Central Europe revenue,Krevum,sell,-0.9464,0.9686
829,16,Calvos Genomics secures $120M contract with a leading cloud platform,Calvos,buy,0.934,0.9447
829,18,Zelvon Biosciences faces class action over wireless connectivity service disruption,Zelvon,sell,-0.9338,0.9448
829,21,Zelvon Biosciences files for regulatory approval of new process automation offering,Zelvon,buy,0.2249,0.7309
829,22,Krevum Pharmaceuticals reports rising costs pressuring margins in renewable storage,Krevum,sell,-0.7088,0.8442
829,26,Zelvon Biosciences withdraws from Scandinavia market citing unfavorable conditions,Zelvon,sell,-0.9492,0.9577
829,26,Krevum Pharmaceuticals secures $50M contract with an international consortium,Krevum,buy,0.9269,0.937
829,30,Calvos Genomics faces regulatory review of enterprise software practices,Calvos,sell,-0.2695,0.6656
829,33,"Zelvon Biosciences announces restructuring plan, cites challenging market conditions",Zelvon,sell,-0.9329,0.9486
829,35,"Krevum Pharmaceuticals announces restructuring plan, cites challenging market conditions",Krevum,sell,-0.9316,0.9468
829,39,Nerval Biopharma files for regulatory approval of new precision manufacturing offering,Nerval,buy,0.1372,0.8284
829,39,Calvos Genomics announces $1.2B share buyback program,Calvos,buy,0.0722,0.8854
830,0,Nolvol Resources recalls products in process automation line due to quality concerns,Nolvol,sell,-0.9621,0.9693
830,8,Talvix Holdings sees mixed results in enterprise software pilot program,Talvix,sell,-0.9334,0.9583
830,9,Halvix Holdings sees 12% margin improvement in latest quarter,Halvix,buy,0.9362,0.9562
830,10,Nolvol Resources enters joint venture with a top-tier research institute,Nolvol,buy,0.7289,0.7369
830,12,Nolvol Resources secures $650M contract with a global retailer,Nolvol,buy,0.9297,0.9411
830,28,Plevum Partners files routine patent applications in digital payments,Plevum,buy,0.0095,0.9517
830,30,Nolvol Resources files for regulatory approval of new automated logistics offering,Nolvol,buy,0.3662,0.6075
830,33,"Halvix Holdings reports record quarterly revenue, up 8% year-over-year",Halvix,buy,0.9364,0.9567
830,37,Halvix Holdings reports rising costs pressuring margins in automated logistics,Halvix,sell,-0.9261,0.9573
830,38,Plevum Partners explores strategic alternatives for enterprise software unit,Plevum,buy,0.2044,0.7795
830,45,Talvix Holdings announces $6.3B share buyback program,Talvix,buy,0.0503,0.9057
830,45,Talvix Holdings warns of supply chain disruptions affecting Middle East operations,Talvix,sell,-0.9424,0.9553
830,45,Nolvol Resources revises long-term strategy with focus on process automation,Nolvol,buy,0.1603,0.8198
830,47,Nolvol Resources faces class action over renewable storage service disruption,Nolvol,sell,-0.9217,0.9333
830,49,Halvix Holdings wins industry award for excellence in precision manufacturing,Halvix,buy,0.9149,0.927
831,8,Dralol Computing delays product launch in enterprise software segment,Dralol,sell,-0.9215,0.9304
831,9,Ixenix Technologies to host investor day focused on precision manufacturing strategy,Ixenix,buy,0.0984,0.8778
831,10,Brevon Microchips reports 15% increase in customer acquisition,Brevon,buy,0.9371,0.9528
831,11,Arnos Marketplace files routine patent applications in wireless connectivity,Arnos,buy,0.0048,0.9417
831,11,Ixenix Technologies reports 20% increase in customer acquisition,Ixenix,buy,0.9385,0.9511
831,17,Dralol Computing wins industry award for excellence in automated logistics,Dralol,buy,0.9084,0.9208
831,22,Ixenix Technologies faces regulatory review of supply chain optimization practices,Ixenix,sell,-0.8445,0.8615
831,24,Brevon Microchips files routine patent applications in wireless connectivity,Brevon,buy,0.0563,0.9064
831,32,Dralol Computing files routine patent applications in data analytics,Dralol,sell,-0.0116,0.9407
831,33,Brevon Microchips secures $800M contract with a national infrastructure agency,Brevon,buy,0.9311,0.9422
831,40,Ixenix Technologies wins industry award for excellence in digital payments,Ixenix,buy,0.9184,0.9307
831,43,Dralol Computing secures $800M contract with a global retailer,Dralol,buy,0.9293,0.9404
831,48,Ixenix Technologies reports 7% decline in operating income,Ixenix,sell,-0.9669,0.9746
832,1,Varvov Retail Group launches next-generation digital payments platform,Varvov,buy,0.1843,0.798
832,7,Nolvol Resources completes strategic acquisition to strengthen data analytics,Nolvol,buy,0.9086,0.9185
832,13,Nerven Grid withdraws from Latin America market citing unfavorable conditions,Nerven,sell,-0.9561,0.9653
832,14,Varvov Retail Group wins industry award for excellence in wireless connectivity,Varvov,buy,0.9139,0.9264
832,20,Nerven Grid secures $180M contract with a major logistics provider,Nerven,buy,0.936,0.9512
832,24,Zrovex Industries sees 10% margin improvement in latest quarter,Zrovex,buy,0.9378,0.9565
832,25,Nerven Grid completes strategic acquisition to strengthen renewable storage,Nerven,buy,0.9074,0.9167
832,27,Zrovex Industries explores strategic alternatives for supply chain optimization unit,Zrovex,buy,0.2034,0.7794
832,31,Zrovex Industries explores strategic alternatives for renewable storage unit,Zrovex,buy,0.2508,0.734
832,31,Nerven Grid secures $180M contract with a multinational manufacturer,Nerven,buy,0.9285,0.9409
832,31,Zrovex Industries secures $400M contract with an international consortium,Zrovex,buy,0.9166,0.9265
832,32,Zrovex Industries to host investor day focused on data analytics strategy,Zrovex,buy,0.0659,0.9053
832,43,Varvov Retail Group misses quarterly revenue estimates by 12%,Varvov,sell,-0.9577,0.9683
833,3,Xovol Goods revises long-term strategy with focus on digital payments,Xovol,buy,0.2323,0.7481
833,5,Frelex Outlets confirms participation in Capital Markets Day,Frelex,buy,0.5092,0.5183
833,21,Frelex Outlets launches next-generation renewable storage platform,Frelex,buy,0.2877,0.6965
833,21,Frelex Outlets names new head of wireless connectivity division,Frelex,buy,0.0232,0.918
833,22,Joval Brands secures $500M contract with an international consortium,Joval,buy,0.9037,0.9132
833,23,Kelvos Resources announces $4.1B share buyback program,Kelvos,buy,0.092,0.8454
833,23,Kelvos Resources begins scheduled maintenance of digital payments systems,Kelvos,buy,0.1138,0.8607
833,28,Joval Brands confirms participation in Tech Leadership Conference,Joval,buy,0.2833,0.6903
833,40,Frelex Outlets wins industry award for excellence in enterprise software,Frelex,buy,0.9024,0.915
833,40,Kelvos Resources warns of supply chain disruptions affecting Europe operations,Kelvos,sell,-0.9375,0.9504
833,44,"Frelex Outlets reports record quarterly revenue, up 10% year-over-year",Frelex,buy,0.9351,0.9562
833,44,Kelvos Resources explores strategic alternatives for renewable storage unit,Kelvos,buy,0.2154,0.7694
833,47,Kelvos Resources to present at Capital Markets Day,Kelvos,buy,0.0209,0.9434
834,1,Jorvyl Securities to host investor day focused on enterprise software strategy,Jorvyl,buy,0.0627,0.9076
834,9,Jorvyl Securities recalls products in precision manufacturing line due to quality concerns,Jorvyl,sell,-0.9625,0.971
834,14,Plevyl Advisors signs multi-year partnership with a multinational manufacturer,Plevyl,buy,0.9008,0.9087
834,18,Crevex Labs secures $400M contract with a top-tier research institute,Crevex,buy,0.9271,0.9384
834,29,Jorvyl Securities announces $7.9B share buyback program,Jorvyl,buy,0.0605,0.8162
834,41,Plevyl Advisors withdraws from Middle East market citing unfavorable conditions,Plevyl,sell,-0.9526,0.9617
834,47,Jorvyl Securities misses quarterly revenue estimates by 10%,Jorvyl,sell,-0.9492,0.9631
835,8,Yorval Partners files routine patent applications in data analytics,Yorval,sell,-0.0055,0.9497
835,13,Yorval Partners announces $8.4B share buyback program,Yorval,buy,0.1837,0.7812
835,14,Halvix Holdings opens new office in North America,Halvix,buy,0.3495,0.6262
835,19,Halvix Holdings explores strategic alternatives for enterprise software unit,Halvix,buy,0.166,0.8172
835,32,Halvix Holdings wins industry award for excellence in wireless connectivity,Halvix,buy,0.8955,0.9066
835,45,Jorvis Fuels recalls products in supply chain optimization line due to quality concerns,Jorvis,sell,-0.9491,0.957
835,49,Halvix Holdings confirms participation in Global Innovation Summit,Halvix,buy,0.8447,0.8527
835,49,Halvix Holdings secures $320M contract with a multinational manufacturer,Halvix,buy,0.9145,0.9242
836,3,Zelval Energy secures $800M contract with a multinational manufacturer,Zelval,buy,0.9254,0.9353
836,10,Wyrnor Solutions begins scheduled maintenance of automated logistics systems,Wyrnor,buy,0.1026,0.8739
836,13,Zelval Energy signs multi-year partnership with a global retailer,Zelval,buy,0.9232,0.9347
836,13,Relvon Fuels sees mixed results in wireless connectivity pilot program,Relvon,sell,-0.931,0.9528
836,16,Zelval Energy announces significant capital expenditure plan for Asia Pacific,Zelval,buy,0.9072,0.925
836,21,"Relvon Fuels reports record quarterly revenue, up 20% year-over-year",Relvon,buy,0.9371,0.9569
836,37,Zelval Energy secures $50M contract with a top-tier research institute,Zelval,buy,0.9331,0.9462
836,39,Nerven Grid begins scheduled maintenance of cloud infrastructure systems,Nerven,buy,0.0738,0.8953
837,8,Kelvos Resources announces significant capital expenditure plan for Asia Pacific,Kelvos,buy,0.8959,0.9143
837,11,Ixenis Outlets schedules annual shareholder meeting for next month,Ixenis,sell,-0.0531,0.9093
837,13,Kelvos Resources reports rising costs pressuring margins in data analytics,Kelvos,sell,-0.8575,0.9215
837,14,Kelvos Resources announces significant capital expenditure plan for Latin America,Kelvos,buy,0.8978,0.9123
837,18,Kelvik Power recalls products in wireless connectivity line due to quality concerns,Kelvik,sell,-0.9608,0.9686
837,19,Kelvik Power faces class action over supply chain optimization service disruption,Kelvik,sell,-0.9327,0.9439
837,21,Kelvik Power withdraws from Europe market citing unfavorable conditions,Kelvik,sell,-0.958,0.966
837,23,Ixenis Outlets warns of supply chain disruptions affecting Asia Pacific operations,Ixenis,sell,-0.9408,0.9543
837,30,Kelvik Power wins industry award for excellence in wireless connectivity,Kelvik,buy,0.9063,0.9177
837,36,"Zrovex Industries reports strong demand in North America, raises outlook",Zrovex,buy,0.9302,0.9496
837,38,Kelvos Resources launches next-generation data analytics platform,Kelvos,buy,0.1612,0.8206
837,48,Kelvik Power opens new office in Scandinavia,Kelvik,buy,0.1328,0.8407
837,48,Kelvik Power completes strategic acquisition to strengthen precision manufacturing,Kelvik,buy,0.9288,0.9395
838,4,Wrelal Financial secures $120M contract with a national infrastructure agency,Wrelal,buy,0.9343,0.9468
838,12,Wrelal Financial begins scheduled maintenance of enterprise software systems,Wrelal,buy,0.0386,0.9153
838,14,Crevol Retail Group opens new office in Scandinavia,Crevol,buy,0.1494,0.8233
838,19,Wrelal Financial wins industry award for excellence in digital payments,Wrelal,buy,0.9134,0.9253
